Time	Inds	seedlings	seeds	repromass	cover	shootmass	PFT
1	0	14	16	0	0	14	LECAcl4plb
1	0	15	15	0	0	15	LECIcl3plb
1	0	13	17	0	0	13	LECIcl4plb
1	0	15	15	0	0	15	LSCAplb
1	0	16	14	0	0	16	LSCIcl1plb
1	0	17	13	0	0	17	LSCIcl2plb
1	0	16	14	0	0	16	LSCIcl3plb
1	0	8	22	0	0	8	LSCIplb
1	0	13	17	0	0	13	LSCTcl3plb
1	0	13	17	0	0	13	LSCTplb
1	0	11	19	0	0	3.3	MECAcl4plb
1	0	14	15	0	0	4.2	MECIcl3plb
1	0	19	11	0	0	5.7	MECIcl4plb
1	0	11	19	0	0	3.3	MECTcl3peb
1	0	14	16	0	0	4.2	MECTplb
1	0	12	18	0	0	3.6	MEITplb
1	0	20	10	0	0	6	MESTcl3plb
1	0	13	17	0	0	3.9	MRITcl3peb
1	0	12	18	0	0	3.6	MSCAcl1plb
1	0	18	12	0	0	5.4	MSCAcl2plb
1	0	17	13	0	0	5.1	MSCAcl3plb
1	0	17	13	0	0	5.1	MSCAplb
1	0	17	13	0	0	5.1	MSCIcl3plb
1	0	13	17	0	0	3.9	MSCIplb
1	0	17	11	0	0	5.1	MSCTcl1plb
1	0	15	15	0	0	4.5	MSCTcl2plb
1	0	19	11	0	0	5.7	MSIAcl3plb
1	0	13	17	0	0	3.9	MSIAcl4plb
1	0	9	21	0	0	2.7	MSIIcl1plb
1	0	17	13	0	0	5.1	MSIIplb
1	0	16	14	0	0	4.8	MSITcl3plb
1	0	11	18	0	0	3.3	MSITcl4plb
1	0	6	24	0	0	1.8	MSSAcl4plb
1	0	18	12	0	0	1.8	SECAcl3plb
1	0	14	16	0	0	1.4	SECTcl3peb
1	0	13	16	0	0	1.3	SECTpeb
1	0	8	21	0	0	0.8	SEIAcl4peb
1	0	8	20	0	0	0.8	SEIAplb
1	0	13	17	0	0	1.3	SEIIcl1peb
1	0	15	15	0	0	1.5	SEITcl1plb
1	0	14	15	0	0	1.4	SEITcl3peb
1	0	17	13	0	0	1.7	SEITcl4peb
1	0	12	18	0	0	1.2	SESTcl4plb
1	0	15	13	0	0	1.5	SRIAcl1peb
