Time	Inds	seedlings	seeds	repromass	cover	shootmass	PFT
1	0	15	15	0	0	15	LECAcl4plb
1	0	19	11	0	0	19	LECIcl3plb
1	0	13	17	0	0	13	LECIcl4plb
1	0	13	17	0	0	13	LSCAplb
1	0	17	13	0	0	17	LSCIcl1plb
1	0	10	20	0	0	10	LSCIcl2plb
1	0	14	16	0	0	14	LSCIcl3plb
1	0	17	13	0	0	17	LSCIplb
1	0	13	17	0	0	13	LSCTcl3plb
1	0	13	17	0	0	13	LSCTplb
1	0	15	13	0	0	4.5	MECAcl4plb
1	0	15	15	0	0	4.5	MECIcl3plb
1	0	14	16	0	0	4.2	MECIcl4plb
1	0	15	14	0	0	4.5	MECTcl3peb
1	0	18	12	0	0	5.4	MECTplb
1	0	12	18	0	0	3.6	MEITplb
1	0	13	17	0	0	3.9	MESTcl3plb
1	0	17	13	0	0	5.1	MRITcl3peb
1	0	14	16	0	0	4.2	MSCAcl1plb
1	0	15	15	0	0	4.5	MSCAcl2plb
1	0	13	16	0	0	3.9	MSCAcl3plb
1	0	15	15	0	0	4.5	MSCAplb
1	0	13	17	0	0	3.9	MSCIcl3plb
1	0	17	13	0	0	5.1	MSCIplb
1	0	15	15	0	0	4.5	MSCTcl1plb
1	0	19	11	0	0	5.7	MSCTcl2plb
1	0	17	13	0	0	5.1	MSIAcl3plb
1	0	13	17	0	0	3.9	MSIAcl4plb
1	0	12	18	0	0	3.6	MSIIcl1plb
1	0	17	12	0	0	5.1	MSIIplb
1	0	16	13	0	0	4.8	MSITcl3plb
1	0	16	14	0	0	4.8	MSITcl4plb
1	0	20	10	0	0	6	MSSAcl4plb
1	0	16	14	0	0	1.6	SECAcl3plb
1	0	17	13	0	0	1.7	SECTcl3peb
1	0	7	23	0	0	0.7	SECTpeb
1	0	14	15	0	0	1.4	SEIAcl4peb
1	0	14	14	0	0	1.4	SEIAplb
1	0	12	18	0	0	1.2	SEIIcl1peb
1	0	18	12	0	0	1.8	SEITcl1plb
1	0	18	12	0	0	1.8	SEITcl3peb
1	0	13	16	0	0	1.3	SEITcl4peb
