Time	Inds	seedlings	seeds	repromass	cover	shootmass	PFT
1	0	15	15	0	0	15	LECAcl4plb
1	0	17	13	0	0	17	LECIcl3plb
1	0	13	17	0	0	13	LECIcl4plb
1	0	15	15	0	0	15	LSCAplb
1	0	14	16	0	0	14	LSCIcl1plb
1	0	14	16	0	0	14	LSCIcl2plb
1	0	13	17	0	0	13	LSCIcl3plb
1	0	14	14	0	0	14	LSCIplb
1	0	12	18	0	0	12	LSCTcl3plb
1	0	13	17	0	0	13	LSCTplb
1	0	13	17	0	0	3.9	MECAcl4plb
1	0	17	13	0	0	5.1	MECIcl3plb
1	0	16	14	0	0	4.8	MECIcl4plb
1	0	13	16	0	0	3.9	MECTcl3peb
1	0	15	13	0	0	4.5	MECTplb
1	0	14	16	0	0	4.2	MEITplb
1	0	15	15	0	0	4.5	MESTcl3plb
1	0	14	16	0	0	4.2	MRITcl3peb
1	0	19	11	0	0	5.7	MSCAcl1plb
1	0	17	13	0	0	5.1	MSCAcl2plb
1	0	19	11	0	0	5.7	MSCAcl3plb
1	0	17	13	0	0	5.1	MSCAplb
1	0	14	16	0	0	4.2	MSCIcl3plb
1	0	14	16	0	0	4.2	MSCIplb
1	0	10	20	0	0	3	MSCTcl1plb
1	0	12	17	0	0	3.6	MSCTcl2plb
1	0	12	18	0	0	3.6	MSIAcl3plb
1	0	9	20	0	0	2.7	MSIAcl4plb
1	0	13	17	0	0	3.9	MSIIcl1plb
1	0	11	19	0	0	3.3	MSIIplb
1	0	22	8	0	0	6.6	MSITcl3plb
1	0	17	13	0	0	5.1	MSITcl4plb
1	0	16	14	0	0	4.8	MSSAcl4plb
1	0	15	14	0	0	1.5	SECAcl3plb
1	0	20	9	0	0	2	SECTcl3peb
1	0	14	16	0	0	1.4	SECTpeb
1	0	18	11	0	0	1.8	SEIAcl4peb
1	0	15	14	0	0	1.5	SEIAplb
1	0	16	14	0	0	1.6	SEIIcl1peb
1	0	11	19	0	0	1.1	SEITcl1plb
1	0	11	19	0	0	1.1	SEITcl3peb
1	0	17	13	0	0	1.7	SEITcl4peb
1	0	16	14	0	0	1.6	SESTcl4plb
1	0	15	14	0	0	1.5	SRIAcl1peb
1	0	19	11	0	0	1.9	SRIAcl1plb
1	0	14	16	0	0	1.4	SRIAcl3plb
1	0	14	16	0	0	1.4	SRIAcl4peb
1	0	20	10	0	0	2	SRITcl3peb
1	0	21	8	0	0	2.1	SRITcl3plb
1	0	11	19	0	0	1.1	SSCTplb
1	0	14	16	0	0	1.4	SSIAcl4plb
1	0	13	17	0	0	1.3	SSIIplb
2	0	24	6	0	0.000501186	175.874	LECAcl4plb
2	0	23	7	0	0.000568011	195.124	LECIcl3plb
2	0	22	8	0	0.000434361	153.624	LECIcl4plb
2	0	21	8	0	0.000501186	170.21	LSCAplb
2	0	20	10	0	0.000467774	161.748	LSCIcl1plb
2	0	19	11	0	0.000467774	160.748	LSCIcl2plb
2	0	19	11	0	0.000434361	150.624	LSCIcl3plb
2	0	19	9	0	0.000467774	168.209	LSCIplb
2	0	22	8	0	0.000400949	143.498	LSCTcl3plb
2	0	24	6	0	0.000434361	162.551	LSCTplb
2	0	22	7	0	0.000434361	138.225	MECAcl4plb
2	0	24	6	0	0.000568011	179.325	MECIcl3plb
2	0	24	6	0	0.000534599	169.2	MECIcl4plb
2	0	22	7	0	0.000434361	138.225	MECTcl3peb
2	0	21	7	0	0.000501186	166.168	MECTplb
2	0	21	9	0	0.000467774	146.3	MEITplb
2	0	21	9	0	0.000501186	81.2998	MESTcl3plb
2	0	24	6	0	0.000467774	147.199	MRITcl3peb
2	0	22	8	0	0.000634836	198.975	MSCAcl1plb
2	0	23	7	0	0.000568011	179.025	MSCAcl2plb
2	0	23	7	0	0.000634836	199.275	MSCAcl3plb
2	0	22	8	0	0.000568011	187.784	MSCAplb
2	0	18	12	0	0.000467774	147.15	MSCIcl3plb
2	0	23	7	0	0.000467774	156.11	MSCIplb
2	0	22	8	0	0.000334124	107.85	MSCTcl1plb
2	0	17	12	0	0.000400949	126.599	MSCTcl2plb
2	0	18	12	0	0.000400949	125.4	MSIAcl3plb
2	0	19	10	0	0.000300712	95.6999	MSIAcl4plb
2	0	22	8	0	0.000434361	136.6	MSIIcl1plb
2	0	16	14	0	0.000367537	114.8	MSIIplb
2	0	27	3	0	0.000735073	228.099	MSITcl3plb
2	0	27	3	0	0.000568011	178.099	MSITcl4plb
