ID	Species	MaxAge	AllocSeed	LMR	m0	MaxMass	mSeed	Dist	pEstab	Gmax	SLA	palat	memo	RAR	growth	mThres	clonal	propSex	meanSpacerLength	sdSpacerlength	Resshare	AllocSpacer	mSpacer	sens	allocroot	allocshoot	EC50_biomass	slope_biomass	EC50_SEbiomass	slope_SEbiomass	EC50_survival	slope_survival	EC50_establishment	slope_establishment	EC50_sterility	slope_sterility	EC50_seednumber	slope_seednumber	FlowerWeek	DispWeek	GermPeriod	Overwintering
1	LECIcl3plb	100	0.05	0.5	1	5000	1	0.1	0.5	60	0.75	0.5	2	1	0.25	0.2	1	1	17.5	12.5	1	0.05	70	0.323070630198345	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
2	LSCAplb	100	0.05	0.75	1	5000	1	0.1	0.5	60	0.5	0.25	2	1	0.25	0.2	0	0	0	0	0	0	0	0.749045541975647	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
3	LSCIplb	100	0.05	0.75	1	5000	1	0.1	0.5	60	0.75	0.5	2	1	0.25	0.2	0	0	0	0	0	0	0	0.157711991574615	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
4	LSCIcl1plb	100	0.05	0.75	1	5000	1	0.1	0.5	60	0.75	0.5	2	1	0.25	0.2	1	1	2.5	2.5	1	0.05	70	0.933693002443761	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
5	LSCIcl2plb	100	0.05	0.75	1	5000	1	0.1	0.5	60	0.75	0.5	2	1	0.25	0.2	1	1	2.5	2.5	0	0.05	70	0.968256812542677	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
6	LSCTplb	100	0.05	0.75	1	5000	1	0.1	0.5	60	1	1	2	1	0.25	0.2	0	0	0	0	0	0	0	0.0771115173120052	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
7	MECIcl3plb	100	0.05	0.5	0.3	2000	0.3	0.3	0.5	60	0.75	0.5	2	1	0.25	0.2	1	1	17.5	12.5	1	0.05	70	0.222703558392823	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
8	MECIcl4plb	100	0.05	0.5	0.3	2000	0.3	0.3	0.5	60	0.75	0.5	2	1	0.25	0.2	1	1	17.5	12.5	0	0.05	70	0.390727184480056	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
9	MECTcl3peb	100	0.05	0.5	0.3	2000	0.3	0.3	0.5	60	1	1	2	1	0.25	0.2	1	1	17.5	12.5	1	0.05	70	0.245967632392421	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
10	MEITplb	100	0.05	0.5	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	0	0	0	0	0	0	0	0.412859841017053	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
11	MESTcl1plb	100	0.05	0.5	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	1	1	2.5	2.5	1	0.05	70	0.768937205662951	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
12	MRITcl3peb	100	0.05	1	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	1	1	17.5	12.5	1	0.05	70	0.674467017874122	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	1
13	MSCAcl3plb	100	0.05	0.75	0.3	2000	0.3	0.3	0.5	60	0.5	0.25	2	1	0.25	0.2	1	1	17.5	12.5	1	0.05	70	0.409966920735314	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
14	MSCIplb	100	0.05	0.75	0.3	2000	0.3	0.3	0.5	60	0.75	0.5	2	1	0.25	0.2	0	0	0	0	0	0	0	0.628599379444495	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
15	MSCIcl1plb	100	0.05	0.75	0.3	2000	0.3	0.3	0.5	60	0.75	0.5	2	1	0.25	0.2	1	1	2.5	2.5	1	0.05	70	0.306669504148886	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
16	MSCIcl3plb	100	0.05	0.75	0.3	2000	0.3	0.3	0.5	60	0.75	0.5	2	1	0.25	0.2	1	1	17.5	12.5	1	0.05	70	0.114050264004618	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
17	MSCTcl1plb	100	0.05	0.75	0.3	2000	0.3	0.3	0.5	60	1	1	2	1	0.25	0.2	1	1	2.5	2.5	1	0.05	70	0.978390163742006	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
18	MSCTcl2plb	100	0.05	0.75	0.3	2000	0.3	0.3	0.5	60	1	1	2	1	0.25	0.2	1	1	2.5	2.5	0	0.05	70	0.0977306882850826	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
19	MSCTcl3plb	100	0.05	0.75	0.3	2000	0.3	0.3	0.5	60	1	1	2	1	0.25	0.2	1	1	17.5	12.5	1	0.05	70	0.562496290309355	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
20	MSIAcl1plb	100	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.5	0.25	4	1	0.25	0.2	1	1	2.5	2.5	1	0.05	70	0.355485228821635	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
21	MSIIplb	100	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	0.75	0.5	4	1	0.25	0.2	0	0	0	0	0	0	0	0.751344381598756	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
22	MSITcl1plb	100	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	1	1	2.5	2.5	1	0.05	70	0.0481548591051251	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
23	MSITcl3plb	100	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	1	1	17.5	12.5	1	0.05	70	0.393260549288243	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
24	MSITcl4plb	100	0.05	0.75	0.3	2000	0.3	0.3	0.5	40	1	1	4	1	0.25	0.2	1	1	17.5	12.5	0	0.05	70	0.15549423918128	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
25	MSSIcl1plb	100	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	0.75	0.5	6	1	0.25	0.2	1	1	2.5	2.5	1	0.05	70	0.222426348831505	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
26	MSSTcl3plb	100	0.05	0.75	0.3	2000	0.3	0.3	0.5	20	1	1	6	1	0.25	0.2	1	1	17.5	12.5	1	0.05	70	0.593493320746347	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
27	SECTpeb	100	0.05	0.5	0.1	1000	0.1	0.6	0.5	60	1	1	2	1	0.25	0.2	0	0	0	0	0	0	0	0.646982287289575	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
28	SEIAcl4peb	100	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	0.5	0.25	4	1	0.25	0.2	1	1	17.5	12.5	0	0.05	70	0.98489684285596	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
29	SEITcl3peb	100	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	1	1	17.5	12.5	1	0.05	70	0.331967222271487	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
30	SEITcl4peb	100	0.05	0.5	0.1	1000	0.1	0.6	0.5	40	1	1	4	1	0.25	0.2	1	1	17.5	12.5	0	0.05	70	0.445935250725597	1	1	0	0	0	0	0	0	0	0	0	0	0	0	16	20	1	1
