Time	Inds	seedlings	seeds	repromass	cover	shootmass	PFT
1	0	12	18	0	0	12	LECAcl4plb
1	0	12	18	0	0	12	LECIcl3plb
1	0	16	13	0	0	16	LECIcl4plb
1	0	14	16	0	0	14	LSCAplb
1	0	9	21	0	0	9	LSCIcl1plb
1	0	15	15	0	0	15	LSCIcl2plb
1	0	20	10	0	0	20	LSCIcl3plb
1	0	16	14	0	0	16	LSCIplb
1	0	14	16	0	0	14	LSCTcl3plb
1	0	15	15	0	0	15	LSCTplb
1	0	10	20	0	0	3	MECAcl4plb
1	0	14	16	0	0	4.2	MECIcl3plb
1	0	10	20	0	0	3	MECIcl4plb
1	0	14	16	0	0	4.2	MECTcl3peb
1	0	16	14	0	0	4.8	MECTplb
1	0	15	15	0	0	4.5	MEITplb
1	0	15	15	0	0	4.5	MESTcl3plb
1	0	15	15	0	0	4.5	MRITcl3peb
1	0	15	15	0	0	4.5	MSCAcl1plb
1	0	15	15	0	0	4.5	MSCAcl2plb
1	0	16	14	0	0	4.8	MSCAcl3plb
1	0	16	13	0	0	4.8	MSCAplb
1	0	16	14	0	0	4.8	MSCIcl3plb
1	0	18	12	0	0	5.4	MSCIplb
1	0	13	17	0	0	3.9	MSCTcl1plb
1	0	13	17	0	0	3.9	MSCTcl2plb
1	0	15	15	0	0	4.5	MSIAcl3plb
1	0	12	17	0	0	3.6	MSIAcl4plb
1	0	10	20	0	0	3	MSIIcl1plb
1	0	18	12	0	0	5.4	MSIIplb
1	0	10	20	0	0	3	MSITcl3plb
1	0	18	12	0	0	5.4	MSITcl4plb
1	0	13	17	0	0	3.9	MSSAcl4plb
1	0	11	17	0	0	1.1	SECAcl3plb
1	0	13	17	0	0	1.3	SECTcl3peb
1	0	15	15	0	0	1.5	SECTpeb
1	0	10	20	0	0	1	SEIAcl4peb
1	0	14	15	0	0	1.4	SEIAplb
1	0	11	19	0	0	1.1	SEIIcl1peb
1	0	13	17	0	0	1.3	SEITcl1plb
1	0	18	11	0	0	1.8	SEITcl3peb
1	0	11	19	0	0	1.1	SEITcl4peb
1	0	14	16	0	0	1.4	SESTcl4plb
1	0	18	12	0	0	1.8	SRIAcl1peb
1	0	15	15	0	0	1.5	SRIAcl1plb
1	0	14	16	0	0	1.4	SRIAcl3plb
1	0	13	17	0	0	1.3	SRIAcl4peb
1	0	17	11	0	0	1.7	SRITcl3peb
1	0	17	13	0	0	1.7	SRITcl3plb
1	0	13	17	0	0	1.3	SSCTplb
1	0	13	16	0	0	1.3	SSIAcl4plb
1	0	16	14	0	0	1.6	SSIIplb
2	0	22	8	0	0.000400949	143.499	LECAcl4plb
2	0	18	12	0	0.000400949	139.499	LECIcl3plb
2	0	18	11	0	0.000534599	179.999	LECIcl4plb
2	0	21	9	0	0.000467774	170.21	LSCAplb
2	0	21	9	0	0.000300712	112.124	LSCIcl1plb
2	0	23	7	0	0.000501186	174.873	LSCIcl2plb
2	0	25	5	0	0.000668248	227.498	LSCIcl3plb
2	0	24	6	0	0.000534599	194.525	LSCIplb
2	0	19	11	0	0.000467774	160.748	LSCTcl3plb
2	0	23	6	0	0.000501186	172.208	LSCTplb
2	0	16	14	0	0.000334124	106.05	MECAcl4plb
2	0	24	6	0	0.000467774	148.95	MECIcl3plb
2	0	25	5	0	0.000334124	108.75	MECIcl4plb
2	0	24	6	0	0.000467774	148.95	MECTcl3peb
2	0	21	9	0	0.000534599	176.826	MECTplb
2	0	21	9	0	0.000501186	156.3	MEITplb
2	0	22	7	0	0.000501186	76.5998	MESTcl3plb
2	0	19	10	0	0.000501186	145.699	MRITcl3peb
2	0	21	9	0	0.000501186	158.175	MSCAcl1plb
2	0	17	13	0	0.000501186	156.975	MSCAcl2plb
2	0	19	9	0	0.000534599	147.45	MSCAcl3plb
2	0	25	4	0	0.000534599	178.026	MSCAplb
2	0	24	6	0	0.000534599	169.199	MSCIcl3plb
2	0	27	3	0	0.000601423	199.942	MSCIplb
2	0	19	11	0	0.000434361	137.324	MSCTcl1plb
2	0	20	10	0	0.000434361	137.624	MSCTcl2plb
2	0	20	9	0	0.000501186	146	MSIAcl3plb
2	0	17	12	0	0.000400949	125.1	MSIAcl4plb
2	0	20	10	0	0.000334124	106	MSIIcl1plb
2	0	22	8	0	0.000601423	186.6	MSIIplb
2	0	17	13	0	0.000334124	105.1	MSITcl3plb
2	0	23	7	0	0.000601423	186.899	MSITcl4plb
2	0	21	9	0	0.000434361	71.2999	MSSAcl4plb
2	0	21	6	0	0.000367537	113.475	SECAcl3plb
2	0	21	8	0	0.000434361	133.725	SECTcl3peb
2	0	20	10	0	0.000501186	161.868	SECTpeb
2	0	18	12	0	0.000334124	101.8	SEIAcl4peb
2	0	20	9	0	0.000467774	142	SEIAplb
2	0	22	8	0	0.000367537	112.2	SEIIcl1peb
2	0	20	10	0	0.000434361	132	SEITcl1plb
2	0	25	4	0	0.000601423	182.5	SEITcl3peb
2	0	24	6	0	0.000367537	112.4	SEITcl4peb
2	0	20	10	0	0.000467774	72	SESTcl4plb
2	0	22	8	0	0.000601423	182.2	SRIAcl1peb
2	0	19	10	0	0.000501186	141.9	SRIAcl1plb
2	0	22	8	0	0.000467774	142.2	SRIAcl3plb
2	0	25	5	0	0.000434361	132.5	SRIAcl4peb
2	0	21	6	0	0.000568011	162.1	SRITcl3peb
2	0	24	6	0	0.000568011	172.4	SRITcl3plb
2	0	20	10	0	0.000434361	140.552	SSCTplb
2	0	20	9	0	0.000434361	132	SSIAcl4plb
2	0	21	9	0	0.000534599	162.1	SSIIplb
3	0	28	2	0	0.00113602	602.774	LECAcl4plb
3	0	24	5	0	0.00140332	727.03	LECIcl3plb
3	0	22	7	0	0.00165391	915.914	LECIcl4plb
3	0	25	5	0	0.0016038	870.538	LSCAplb
3	0	24	6	0	0.00155368	680.194	LSCIcl1plb
3	0	26	4	0	0.00218851	1039.64	LSCIcl2plb
3	0	26	3	0	0.00280664	1333.18	LSCIcl3plb
3	0	25	5	0	0.00223863	1102.24	LSCIplb
3	0	22	8	0	0.00245581	1026.76	LSCTcl3plb
3	0	24	4	0	0.00258946	1032.39	LSCTplb
3	0	22	8	0	0.000868723	462.768	MECAcl4plb
3	0	28	2	0	0.00173745	876.349	MECIcl3plb
3	0	28	2	0	0.00148685	704.566	MECIcl4plb
3	0	27	2	0	0.00218851	981.248	MECTcl3peb
3	0	24	6	0	0.00225534	1130.35	MECTplb
3	0	24	5	0	0.00165391	656.802	MEITplb
3	0	25	4	0	0.00118614	257.451	MESTcl3plb
